Situation code,ACK  code,Situation code name,Situation Description,Text,Notes,RecordCode,Filename,Probability,SUBSET Code
20,avia2-20,ACK_UNDER_ATTACK,Боевая единица подверглась нападению. ,Я атакован!,,avia2-20-1,avia2-20-1.wav,50.0,
,,,  ,Подвергаюсь обстрелу.,,avia2-20-2,avia2-20-2.wav,50.0,
,,,  ,Противник атакует!,,avia2-20-3,avia2-20-3.wav,50.0,
21,avia2-21,ACK_ENEMY_FOUND,Боевая единица обнаружила врага,Ясно вижу противника.,,avia2-21-1,avia2-21-1.wav,50.0,
,,,  ,"Вижу цель, передаю координаты.",,avia2-21-2,avia2-21-2.wav,50.0,
22,avia2-22,ACK_ORDER_FINISHED,Боевая единица закончила выполнение приказа,Все приказания выполнены.,,avia2-22-1,avia2-22-1.wav,50.0,
,,,  ,Жду следующей задачи.,,avia2-22-2,avia2-22-2.wav,50.0,
30,avia2-30,ACK_PLANE_REACH_POINT_START_ATTACK,Самолет достиг точки назначения и начинает выполнение задания. ,Истребитель над точкой назначения.,,avia2-30-1,avia2-30-1.wav,50.0,
,,,  ,Начинаю бой.,,avia2-30-2,avia2-30-2.wav,50.0,
,,,  ,Я на месте.,,avia2-30-3,avia2-30-3.wav,50.0,
,,,  ,"На место прибыл, задачу выполняю.",,avia2-30-4,avia2-30-4.wav,50.0,
31,avia2-31,ACK_PLANE_LEAVING,Самолет закончил миссию и возвращается на базу.,"Задача выполнена, ложусь на обратный курс.",,avia2-31-1,avia2-31-1.wav,5.0,
,,,  ,Истребитель возвращается на базу.,,avia2-31-2,avia2-31-2.wav,50.0,
32,avia2-32,ACK_BEING_ATTACKED_BY_AVIATION,Боевая единица заметила вражеские самолеты,Вижу цель в воздухе!,,avia2-32-1,avia2-32-1.wav,50.0,
,,,  ,"Ха, опять жалкие фрицы в воздухе.",,avia2-32-2,avia2-32-2.wav,50.0,
1,avia3-1,ACK_POSITIVE,Согласие. Боевая единица подчиняется некоторому приказу.,"Вас понял, начинаю выполнение.",,avia3-1-1,avia3-1-1.wav,50.0,
,,,  ,"Да, сейчас будет сделано.",,avia3-1-2,avia3-1-2.wav,50.0,
,,,  ,"Да, да, понял.",,avia3-1-3,avia3-1-3.wav,50.0,
,,,  ,Пилот слушается!,,avia3-1-4,avia3-1-4.wav,50.0,
,,,  ,"Так, так, так.",,avia3-1-5,avia3-1-5.wav,50.0,
,,,  ,"Будет сделано, будет.",,avia3-1-6,avia3-1-6.wav,50.0,
,,,  ,"Сейчас, сейчас.",,avia3-1-7,avia3-1-7.wav,50.0,
2,avia3-2,ACK_NEGATIVE,Несогласие. Боевая единица не может выполнить некоторый приказ.,"Не могу, не могу выполнить.",,avia3-2-1,avia3-2-1.wav,50.0,
,,,  ,"Никак нет, прием.",,avia3-2-2,avia3-2-2.wav,50.0,
,,,  ,"Послушайте, это же невозможно.",,avia3-2-3,avia3-2-3.wav,50.0,
,,,  ,"База, ну не смогу я.",,avia3-2-4,avia3-2-4.wav,50.0,
3,avia3-3,ACK_SELECTED,Реакция боевой единицы на выбор ее игроком.,Вызов принят!,,avia3-3-1,avia3-3-1.wav,50.0,
,,,  ,"Я слушаю, прием!",,avia3-3-2,avia3-3-2.wav,50.0,
,,,  ,Пилот на связи!,,avia3-3-3,avia3-3-3.wav,50.0,
,,,  ,"Так точно, так точно!",,avia3-3-4,avia3-3-4.wav,50.0,
,,,  ,"Земля, я вас слышу!",,avia3-3-5,avia3-3-5.wav,50.0,
,,,  ,Слышу вас хорошо!,,avia3-3-6,avia3-3-6.wav,50.0,
,,,  ,"Связь хорошая, пилот слушает.",,avia3-3-7,avia3-3-7.wav,50.0,
,,,  ,"Я на связи, слушаю!",,avia3-3-8,avia3-3-8.wav,50.0,
,,,  ,"Прием, прием, слушаю.",,avia3-3-9,avia3-3-9.wav,50.0,
4,avia3-4,ACK_INVALID_TARGET,"Боевая единица не может навестись на некоторую цель, по причинам не указазанным в остальных фразах. ",Выполнить приказ невозможно.,,avia3-4-1,avia3-4-1.wav,50.0,
,,,  ,"Нет, это невозможно.",,avia3-4-2,avia3-4-2.wav,50.0,
5,avia3-5,ACK_DONT_SEE_THE_ENEMY,Боевая единица не видит цель и отказывается стрелять по ней.,Что? Где? Ничего не вижу.,,avia3-5-1,avia3-5-1.wav,50.0,
,,,  ,Это не шутка? Не вижу цель.,,avia3-5-2,avia3-5-2.wav,50.0,
6,avia3-6,ACK_NOT_IN_ATTACK_ANGLE,Цель вне горизонталного сектора обстрела. Боевая цель не может повернуться в нужном направлении.,Требуется выполнить маневр.,,avia3-6-1,avia3-6-1.wav,50.0,
,,,  ,"Никак нет, отказ по обстановке.",,avia3-6-2,avia3-6-2.wav,50.0,
7,avia3-7,ACK_NOT_IN_FIRE_RANGE,Цель слишком далеко или слишком близко. Боевая единица отказывается атаковать. ,Но приказ на таком расстоянии невыполним!,,avia3-7-1,avia3-7-1.wav,50.0,
,,,  ,Требуется смена позиции.,,avia3-7-2,avia3-7-2.wav,50.0,
8,avia3-8,ACK_NO_AMMO,Отказ атаковать - закончились боеприпасы. ,"Земля, у меня нет ни патрона!",,avia3-8-1,avia3-8-1.wav,50.0,
,,,  ,Прошу разрешения вернуться на аэродром за боеприпасами!,,avia3-8-2,avia3-8-2.wav,5.0,
,,,  ,"Разрешите пополнить боезапас, скорее!",,avia3-8-3,avia3-8-3.wav,50.0,
9,avia3-9,ACK_CANNOT_PIERCE,Боевая единица не может в принципе пробить защиту цели и отказывается стрелять так как это бесполезно. ,Я не смогу пробить броню!,,avia3-9-1,avia3-9-1.wav,50.0,
,,,  ,"Это бессмысленно, не пробьет!",,avia3-9-2,avia3-9-2.wav,50.0,
,,,  ,Я только зря растрачу боезапас!,,avia3-9-3,avia3-9-3.wav,50.0,
10,avia3-10,ACK_BORED_ATTACK,Периодичекие фразы во ходе атаки. ,"База, база, я не могу уйти от противника!",,avia3-10-1,avia3-10-1.wav,50.0,
,,,  ,Меня тут просто расстреливают!,,avia3-10-2,avia3-10-2.wav,50.0,
,,,  ,"Что же это такое, не трогайте меня!",,avia3-10-3,avia3-10-3.wav,50.0,
,,,  ,Ну вы сами напросились!,,avia3-10-4,avia3-10-4.wav,50.0,
12,avia3-12,ACK_BORED_LOW_AMMO,У боевой единицы боеприпасы подходят к концу. ,"Что делать, у меня кончается боезапас!?",,avia3-12-1,avia3-12-1.wav,50.0,
,,,  ,Боеприпасы скоро будут исчерпаны.,,avia3-12-2,avia3-12-2.wav,50.0,
,,,  ,Разрешите вернуться за боеприпасами?,,avia3-12-3,avia3-12-3.wav,50.0,
13,avia3-13,ACK_BORED_IDLE,Боевая единица ничем не занята и скучает. Нет действия в течение долгого времени. ,"Слава богу, никто не трогает.",,avia3-13-1,avia3-13-1.wav,50.0,
,,,  ,Ну хоть какая-то передышка.,,avia3-13-2,avia3-13-2.wav,50.0,
,,,  ,Где-то у меня тут была заначка…,,avia3-13-3,avia3-13-3.wav,50.0,
,,,  ,Сходить бы в увольнительную.,,avia3-13-4,avia3-13-4.wav,50.0,
14,avia3-14,ACK_BORED_LOW_HIT_POINTS,Убоевой единицы осталось мало здоровья или прочности. ,Со мной скоро все будет кончено!,,avia3-14-1,avia3-14-1.wav,50.0,
,,,  ,Меня сейчас прикончат!,,avia3-14-2,avia3-14-2.wav,50.0,
,,,  ,Прошу разрешения отойти! Немедленно!,,avia3-14-3,avia3-14-3.wav,50.0,
15,avia3-15,ACK_SELECTION_TO_MUCH,Боевая единица была многократно выбрана подряд. ,"Что, что такое? Я не сплю, не сплю!",,avia3-15-1,avia3-15-1.wav,50.0,
,,,  ,Ну почему именно я должен тут отдуваться?,,avia3-15-2,avia3-15-2.wav,50.0,
,,,  ,"Почему мне кажется, что меня кто-то зовет?",,avia3-15-3,avia3-15-3.wav,50.0,
16,avia3-16,ACK_KILLED_ENEMY,Боевая единица уничожила врага. ,"Так, так тебе!",,avia3-16-1,avia3-16-1.wav,50.0,
,,,  ,"Я справился, я снова справился!",,avia3-16-2,avia3-16-2.wav,50.0,
,,,  ,"Лучше ты, чем я.",,avia3-16-3,avia3-16-3.wav,50.0,
,,,  ,"Я выжил, ты - нет.",,avia3-16-4,avia3-16-4.wav,50.0,
,,,  ,"Да, да, да!",,avia3-16-5,avia3-16-5.wav,50.0,
18,avia3-18,DIED,Боевая единица погибла. Последние слова. ,Я этого боялся!,,avia3-18-1,avia3-18-1.wav,50.0,
,,,  ,(предсмертный крик),,avia3-18-2,avia3-18-2.wav,50.0,
,,,  ,"Почему, почему меня никто не прикрыл?",,avia3-18-3,avia3-18-3.wav,50.0,
,,,  ,Я не верю в это!,,avia3-18-4,avia3-18-4.wav,50.0,
,,,  ,"Не надо, не надо!",,avia3-18-5,avia3-18-5.wav,50.0,
,,,,(крик),,avia3-18-6,avia3-18-6.wav,50.0,
,,,,(крик),,avia3-18-7,avia3-18-7.wav,50.0,
,,,,(крик),,avia3-18-8,avia3-18-8.wav,50.0,
,,,,(крик),,avia3-18-9,avia3-18-9.wav,50.0,
,,,,(крик),,avia3-18-10,avia3-18-10.wav,50.0,
19,avia3-19,ACK_MOVE_END,Боевая единица закончила длительное перемещение вне поля зрения игрока. ,Выхожу в указанный квадрат!,,avia3-19-1,avia3-19-1.wav,50.0,
,,,  ,"Я почти на месте, что дальше?",,avia3-19-2,avia3-19-2.wav,50.0,
20,avia3-20,ACK_UNDER_ATTACK,Боевая единица подверглась нападению. ,"Меня атакуют, слышите, меня атакуют!",,avia3-20-1,avia3-20-1.wav,50.0,
,,,  ,"Я под обстрелом, что прикажете?",,avia3-20-2,avia3-20-2.wav,50.0,
,,,  ,"Быстрее, по мне стреляют!",,avia3-20-3,avia3-20-3.wav,50.0,
21,avia3-21,ACK_ENEMY_FOUND,Боевая единица обнаружила врага,"Враг, это враг!",,avia3-21-1,avia3-21-1.wav,50.0,
,,,  ,"Внимание, заметил противника!",,avia3-21-2,avia3-21-2.wav,50.0,
22,avia3-22,ACK_ORDER_FINISHED,Боевая единица закончила выполнение приказа,"Пилот докладывает, приказ выполнен.",,avia3-22-1,avia3-22-1.wav,50.0,
,,,  ,"Приказания выполнены, что дальше?",,avia3-22-2,avia3-22-2.wav,50.0,
30,avia3-30,ACK_PLANE_REACH_POINT_START_ATTACK,Самолет достиг точки назначения и начинает выполнение задания. ,Нахожусь в заданном квадрате.,,avia3-30-1,avia3-30-1.wav,50.0,
,,,  ,Прибыл в расчетную точку!,,avia3-30-2,avia3-30-2.wav,50.0,
,,,  ,Начал выполнять задание.,,avia3-30-3,avia3-30-3.wav,50.0,
,,,  ,"Задание начал, прием.",,avia3-30-4,avia3-30-4.wav,50.0,
31,avia3-31,ACK_PLANE_LEAVING,Самолет закончил миссию и возвращается на базу.,"Задание выполнил, убираюсь отсюда.",,avia3-31-1,avia3-31-1.wav,50.0,
,,,  ,"Все готово, я на базу.",,avia3-31-2,avia3-31-2.wav,50.0,
32,avia3-32,ACK_BEING_ATTACKED_BY_AVIATION,Боевая единица заметила вражеские самолеты,"Скорее, вижу вражеские самолеты!",,avia3-32-1,avia3-32-1.wav,50.0,
,,,  ,"Противник, противник в воздухе!",,avia3-32-2,avia3-32-2.wav,50.0,
1,train1-1,ACK_POSITIVE,Согласие. Боевая единица подчиняется некоторому приказу.,"Кочегар, выполняй.",,train1-1-1,train1-1-1.wav,50.0,
,,,  ,Да плевое дело.,,train1-1-2,train1-1-2.wav,50.0,
,,,  ,Ща будет.,,train1-1-3,train1-1-3.wav,50.0,
,,,  ,"Уже, не торопи.",,train1-1-4,train1-1-4.wav,50.0,
,,,  ,"Ну ща, ща.",,train1-1-5,train1-1-5.wav,50.0,
,,,  ,Чуток обожди.,,train1-1-6,train1-1-6.wav,50.0,
,,,  ,Пять сек.,,train1-1-7,train1-1-7.wav,50.0,
2,train1-2,ACK_NEGATIVE,Несогласие. Боевая единица не может выполнить некоторый приказ.,"Ага, ща, как же.",,train1-2-1,train1-2-1.wav,50.0,
,,,  ,"Не, не могу.",,train1-2-2,train1-2-2.wav,50.0,
,,,  ,Сам попробуй.,,train1-2-3,train1-2-3.wav,50.0,
,,,  ,Ну че ты просишь?,,train1-2-4,train1-2-4.wav,50.0,
3,train1-3,ACK_SELECTED,Реакция боевой единицы на выбор ее игроком.,Ну че?,,train1-3-1,train1-3-1.wav,50.0,
,,,  ,Эт машинист.,,train1-3-2,train1-3-2.wav,50.0,
,,,  ,Состав слушает.,,train1-3-3,train1-3-3.wav,50.0,
,,,  ,"Да я, я.",,train1-3-4,train1-3-4.wav,50.0,
,,,  ,Паровоз.,,train1-3-5,train1-3-5.wav,50.0,
,,,  ,"Че, опять?",,train1-3-6,train1-3-6.wav,50.0,
,,,  ,Тута я.,,train1-3-7,train1-3-7.wav,50.0,
,,,  ,Поезд.,,train1-3-8,train1-3-8.wav,50.0,
,,,  ,Поезд на связи.,,train1-3-9,train1-3-9.wav,50.0,
4,train1-4,ACK_INVALID_TARGET,"Боевая единица не может навестись на некоторую цель, по причинам не указазанным в остальных фразах. ",Цель-то где?,,train1-4-1,train1-4-1.wav,50.0,
,,,  ,"Не, этому мы не ученые.",,train1-4-2,train1-4-2.wav,50.0,
5,train1-5,ACK_DONT_SEE_THE_ENEMY,Боевая единица не видит цель и отказывается стрелять по ней.,Ниче не вижу.,,train1-5-1,train1-5-1.wav,50.0,
,,,  ,Да по кому стрелять-то?,,train1-5-2,train1-5-2.wav,50.0,
6,train1-6,ACK_NOT_IN_ATTACK_ANGLE,Цель вне горизонталного сектора обстрела. Боевая цель не может повернуться в нужном направлении.,"Тут тебе не дорога, рельсы не повернешь!",,train1-6-1,train1-6-1.wav,50.0,
,,,  ,"Не, на этом перегоне поворота нет.",,train1-6-2,train1-6-2.wav,50.0,
7,train1-7,ACK_NOT_IN_FIRE_RANGE,Цель слишком далеко или слишком близко. Боевая единица отказывается атаковать. ,"Не, отсюда не попасть.",,train1-7-1,train1-7-1.wav,50.0,
,,,  ,Двигаем в другое место.,,train1-7-2,train1-7-2.wav,50.0,
8,train1-8,ACK_NO_AMMO,Отказ атаковать - закончились боеприпасы. ,"Ты че, сдурел? Нечем!",,train1-8-1,train1-8-1.wav,50.0,
,,,  ,"Ша, без снарядов кранты!",,train1-8-2,train1-8-2.wav,50.0,
,,,  ,Снаряды-то тю!,,train1-8-3,train1-8-3.wav,50.0,
9,train1-9,ACK_CANNOT_PIERCE,Боевая единица не может в принципе пробить защиту цели и отказывается стрелять так как это бесполезно. ,Слишком долго ковыряться будем.,,train1-9-1,train1-9-1.wav,50.0,
,,,  ,"Да ты че, не пробить же!",,train1-9-2,train1-9-2.wav,50.0,
,,,  ,Там ж броня - три метра!,,train1-9-3,train1-9-3.wav,50.0,
10,train1-10,ACK_BORED_ATTACK,Периодичекие фразы во ходе атаки. ,Вали козлов!,,train1-10-1,train1-10-1.wav,50.0,
,,,  ,"Че, не нравится?",,train1-10-2,train1-10-2.wav,50.0,
,,,  ,"Подавись, морда шелупонная!",,train1-10-3,train1-10-3.wav,50.0,
,,,  ,Вали их!,,train1-10-4,train1-10-4.wav,50.0,
11,train1-11,ACK_CANNOT_MOVE_TRACK_DAMAGED,"Колесо или гусеница повреждены, боевая единица отказывается двигаться или атаковать. ","Все, колесная пара полетела.",,train1-11-1,train1-11-1.wav,50.0,
,,,  ,"Паровоз накрыли, стоим.",,train1-11-2,train1-11-2.wav,50.0,
12,train1-12,ACK_BORED_LOW_AMMO,У боевой единицы боеприпасы подходят к концу. ,Погнали в депо за снарядами!,,train1-12-1,train1-12-1.wav,50.0,
,,,  ,"Э, скоро стрелять нечем будет.",,train1-12-2,train1-12-2.wav,50.0,
,,,  ,Откуда снаряды-то брать?,,train1-12-3,train1-12-3.wav,50.0,
13,train1-13,ACK_BORED_IDLE,Боевая единица ничем не занята и скучает. Нет действия в течение долгого времени. ,В чику срубимся?,,train1-13-1,train1-13-1.wav,50.0,
,,,  ,"Че, интеллихенция думает?",,train1-13-2,train1-13-2.wav,50.0,
,,,  ,Скукотища у вас тут...,,train1-13-3,train1-13-3.wav,50.0,
,,,  ,Тоска...,,train1-13-4,train1-13-4.wav,50.0,
14,train1-14,ACK_BORED_LOW_HIT_POINTS,Убоевой единицы осталось мало здоровья или прочности. ,"Э, так и завалить могут.",,train1-14-1,train1-14-1.wav,50.0,
,,,  ,Дело дрянь.,,train1-14-2,train1-14-2.wav,50.0,
,,,  ,Попишут же!,,train1-14-3,train1-14-3.wav,50.0,
15,train1-15,ACK_SELECTION_TO_MUCH,Боевая единица была многократно выбрана подряд. ,"Мурка, ты мой муреночек!",,train1-15-1,train1-15-1.wav,50.0,
,,,  ,Че зенки-то повылуплял?,,train1-15-2,train1-15-2.wav,50.0,
,,,  ,"Ниче мы пломбы не трогали, знать ниче не знаем.",,train1-15-3,train1-15-3.wav,50.0,
16,train1-16,ACK_KILLED_ENEMY,Боевая единица уничожила врага. ,Готовчик!,,train1-16-1,train1-16-1.wav,50.0,
,,,  ,Выкуси!,,train1-16-2,train1-16-2.wav,50.0,
,,,  ,О как я его!,,train1-16-3,train1-16-3.wav,50.0,
,,,  ,Точнячок!,,train1-16-4,train1-16-4.wav,50.0,
,,,  ,"Вот тебе, мурло.",,train1-16-5,train1-16-5.wav,50.0,
18,train1-18,DIED,Боевая единица погибла. Последние слова. ,Какого?..,,train1-18-1,train1-18-1.wav,50.0,
,,,  ,Как фишка-то легла...,,train1-18-2,train1-18-2.wav,50.0,
,,,  ,"Дяденька, не надо...",,train1-18-3,train1-18-3.wav,50.0,
,,,  ,"Ой, больно-то как...",,train1-18-4,train1-18-4.wav,50.0,
,,,  ,(клокотание крови в горле),,train1-18-5,train1-18-5.wav,50.0,
,,,,(крик),,train1-18-6,train1-18-6.wav,50.0,
,,,,(крик),,train1-18-7,train1-18-7.wav,50.0,
,,,,(крик),,train1-18-8,train1-18-8.wav,50.0,
,,,,(крик),,train1-18-9,train1-18-9.wav,50.0,
,,,,(крик),,train1-18-10,train1-18-10.wav,50.0,
19,train1-19,ACK_MOVE_END,Боевая единица закончила длительное перемещение вне поля зрения игрока. ,"Эт паровоз, мы на месте.",,train1-19-1,train1-19-1.wav,50.0,
,,,  ,"Эт мы, прибыли.",,train1-19-2,train1-19-2.wav,50.0,
20,train1-20,ACK_UNDER_ATTACK,Боевая единица подверглась нападению. ,Ну ниче себе!,,train1-20-1,train1-20-1.wav,50.0,
,,,  ,Тут шмаляют!,,train1-20-2,train1-20-2.wav,50.0,
,,,  ,Стреляют же!,,train1-20-3,train1-20-3.wav,50.0,
21,train1-21,ACK_ENEMY_FOUND,Боевая единица обнаружила врага,"А, нечисть!",,train1-21-1,train1-21-1.wav,50.0,
,,,  ,"Во, вражина прет!",,train1-21-2,train1-21-2.wav,50.0,
22,train1-22,ACK_ORDER_FINISHED,Боевая единица закончила выполнение приказа,"Ну все, баста!",,train1-22-1,train1-22-1.wav,50.0,
,,,  ,"Все, гаси машину.",,train1-22-2,train1-22-2.wav,50.0,
23,train1-23,ACK_REINFORCEMENT_ARRIVED,Боевая единица докладывает о прибытии в составе подкрепления,Паровоз прибыл.,,train1-23-1,train1-23-1.wav,50.0,
,,,  ,Состав доставлен.,,train1-23-2,train1-23-2.wav,50.0,
32,train1-32,ACK_BEING_ATTACKED_BY_AVIATION,Боевая единица заметила вражеские самолеты,Воздушная тревога!,,train1-32-1,train1-32-1.wav,50.0,
,,,  ,"Это самолеты, добавь пара!",,train1-32-2,train1-32-2.wav,50.0,
1,sea1-1,ACK_POSITIVE,Согласие. Боевая единица подчиняется некоторому приказу.,Флот приказ понял!,,sea1-1-1,sea1-1-1.wav,50.0,
,,,  ,"Морячки, за дело!",,sea1-1-2,sea1-1-2.wav,50.0,
,,,  ,"Эх, навались!",,sea1-1-3,sea1-1-3.wav,50.0,
,,,  ,На всех парах!,,sea1-1-4,sea1-1-4.wav,50.0,
,,,  ,"Команда, выполняй!",,sea1-1-5,sea1-1-5.wav,50.0,
,,,  ,"Эскадра, готовсь!",,sea1-1-6,sea1-1-6.wav,50.0,
,,,  ,"Флот, выполнять приказ!",,sea1-1-7,sea1-1-7.wav,50.0,
2,sea1-2,ACK_NEGATIVE,Несогласие. Боевая единица не может выполнить некоторый приказ.,"Стоп! Бред какой-то, а не приказ!",,sea1-2-1,sea1-2-1.wav,50.0,
,,,  ,Это даже флот не выполнит!,,sea1-2-2,sea1-2-2.wav,50.0,
,,,  ,Ну и что это за приказ?,,sea1-2-3,sea1-2-3.wav,50.0,
,,,  ,Что там опять придумали сухопутные крысы?,,sea1-2-4,sea1-2-4.wav,5.0,
3,sea1-3,ACK_SELECTED,Реакция боевой единицы на выбор ее игроком.,"Да, командор!",,sea1-3-1,sea1-3-1.wav,50.0,
,,,  ,Это ВМС!,,sea1-3-2,sea1-3-2.wav,50.0,
,,,  ,Красный Флот!,,sea1-3-3,sea1-3-3.wav,50.0,
,,,  ,Корабль на связи!,,sea1-3-4,sea1-3-4.wav,50.0,
,,,  ,"Командор, мы готовы!",,sea1-3-5,sea1-3-5.wav,50.0,
,,,  ,"Есть, товарищ адмирал!",,sea1-3-6,sea1-3-6.wav,50.0,
,,,  ,"Да, тысяча чертей!",,sea1-3-7,sea1-3-7.wav,50.0,
,,,  ,Адмирал!?,,sea1-3-8,sea1-3-8.wav,50.0,
,,,  ,ВМС слушают!,,sea1-3-9,sea1-3-9.wav,50.0,
4,sea1-4,ACK_INVALID_TARGET,"Боевая единица не может навестись на некоторую цель, по причинам не указазанным в остальных фразах. ",Указанная цель вне досягаемости.,,sea1-4-1,sea1-4-1.wav,50.0,
,,,  ,Да не сможем мы.,,sea1-4-2,sea1-4-2.wav,50.0,
5,sea1-5,ACK_DONT_SEE_THE_ENEMY,Боевая единица не видит цель и отказывается стрелять по ней.,Хм... Ничего не вижу за бортом.,,sea1-5-1,sea1-5-1.wav,50.0,
,,,  ,Где моя подзорная труба?,,sea1-5-2,sea1-5-2.wav,50.0,
6,sea1-6,ACK_NOT_IN_ATTACK_ANGLE,Цель вне горизонталного сектора обстрела. Боевая цель не может повернуться в нужном направлении.,Нужно менять курс.,,sea1-6-1,sea1-6-1.wav,50.0,
,,,  ,"Командор, давай приказ на разворот.",,sea1-6-2,sea1-6-2.wav,50.0,
7,sea1-7,ACK_NOT_IN_FIRE_RANGE,Цель слишком далеко или слишком близко. Боевая единица отказывается атаковать. ,Нужно отойти в другой квадрат.,,sea1-7-1,sea1-7-1.wav,50.0,
,,,  ,Отсюда дать залп невозможно!,,sea1-7-2,sea1-7-2.wav,50.0,
8,sea1-8,ACK_NO_AMMO,Отказ атаковать - закончились боеприпасы. ,Трюмы пустые!,,sea1-8-1,sea1-8-1.wav,50.0,
,,,  ,"Нет снарядов, командор!",,sea1-8-2,sea1-8-2.wav,50.0,
,,,  ,"Лучше отчаливать, стрелять нечем.",,sea1-8-3,sea1-8-3.wav,50.0,
,,,  ,"Капитан, пора в порт за снарядами.",,sea1-8-4,sea1-8-4.wav,50.0,
,,,  ,Ни одного снаряда в трюмах!,,sea1-8-5,sea1-8-5.wav,50.0,
,,,  ,"Ну да, каракатицами заряжать?",,sea1-8-6,sea1-8-6.wav,50.0,
9,sea1-9,ACK_CANNOT_PIERCE,Боевая единица не может в принципе пробить защиту цели и отказывается стрелять так как это бесполезно. ,Крепкая раковина.,,sea1-9-1,sea1-9-1.wav,50.0,
,,,  ,"Не, не пробьем.",,sea1-9-2,sea1-9-2.wav,50.0,
,,,  ,Лучше пусть флагман своим калибром попробует.,,sea1-9-3,sea1-9-3.wav,5.0,
10,sea1-10,ACK_BORED_ATTACK,Периодичекие фразы во ходе атаки. ,Залп!,,sea1-10-1,sea1-10-1.wav,50.0,
,,,  ,Всеми бортовыми!,,sea1-10-2,sea1-10-2.wav,50.0,
,,,  ,"Навались, морячки, навались!",,sea1-10-3,sea1-10-3.wav,50.0,
,,,  ,За Севастополь!,,sea1-10-4,sea1-10-4.wav,50.0,
12,sea1-12,ACK_BORED_LOW_AMMO,У боевой единицы боеприпасы подходят к концу. ,"Командор, кончаются снаряды.",,sea1-12-1,sea1-12-1.wav,50.0,
,,,  ,Где корабли снабжения?,,sea1-12-2,sea1-12-2.wav,50.0,
,,,  ,Скоро придется стрелять молюсками.,,sea1-12-3,sea1-12-3.wav,50.0,
13,sea1-13,ACK_BORED_IDLE,Боевая единица ничем не занята и скучает. Нет действия в течение долгого времени. ,Надраить палубу!,,sea1-13-1,sea1-13-1.wav,50.0,
,,,  ,Какой штиль стоит...,,sea1-13-2,sea1-13-2.wav,50.0,
,,,  ,"Говорят, у фашистов есть новая подлодка...",,sea1-13-3,sea1-13-3.wav,50.0,
,,,  ,А на гражданке я аж на Гаити ходил.,,sea1-13-4,sea1-13-4.wav,50.0,
14,sea1-14,ACK_BORED_LOW_HIT_POINTS,Убоевой единицы осталось мало здоровья или прочности. ,"Дьявол, трюм заливает!",,sea1-14-1,sea1-14-1.wav,50.0,
,,,  ,У нас пробоины по обоим бортам!,,sea1-14-2,sea1-14-2.wav,50.0,
,,,  ,Готовьте шлюпки!,,sea1-14-3,sea1-14-3.wav,50.0,
15,sea1-15,ACK_SELECTION_TO_MUCH,Боевая единица была многократно выбрана подряд. ,Ты сколько склянок пробил?,,sea1-15-1,sea1-15-1.wav,50.0,
,,,  ,"Что, подлодки?.. А, фу, показалось.",,sea1-15-2,sea1-15-2.wav,50.0,
,,,  ,У кого воротничок грязный? У меня?,,sea1-15-3,sea1-15-3.wav,50.0,
16,sea1-16,ACK_KILLED_ENEMY,Боевая единица уничожила врага. ,На корм акулам!,,sea1-16-1,sea1-16-1.wav,50.0,
,,,  ,"Так вам, крысы!",,sea1-16-2,sea1-16-2.wav,50.0,
,,,  ,"Получите, тысяча чертей!",,sea1-16-3,sea1-16-3.wav,50.0,
,,,  ,"Ха, куда вам с ВМС тягаться!",,sea1-16-4,sea1-16-4.wav,50.0,
,,,  ,"Да, клянусь своей бескозыркой!",,sea1-16-5,sea1-16-5.wav,50.0,
18,sea1-18,DIED,Боевая единица погибла. Последние слова. ,Спасайся кто может!,,sea1-18-1,sea1-18-1.wav,50.0,
,,,  ,Мы идем на дно!,,sea1-18-2,sea1-18-2.wav,50.0,
,,,  ,Тонем!,,sea1-18-3,sea1-18-3.wav,50.0,
,,,  ,Пробоина ниже ватерлинии!,,sea1-18-4,sea1-18-4.wav,50.0,
,,,  ,Шлюпки на воду!,,sea1-18-5,sea1-18-5.wav,50.0,
,,,,(крик),,sea1-18-6,sea1-18-6.wav,50.0,
,,,,(крик),,sea1-18-7,sea1-18-7.wav,50.0,
,,,,(крик),,sea1-18-8,sea1-18-8.wav,50.0,
,,,,(крик),,sea1-18-9,sea1-18-9.wav,50.0,
,,,,(крик),,sea1-18-10,sea1-18-10.wav,50.0,
19,sea1-19,ACK_MOVE_END,Боевая единица закончила длительное перемещение вне поля зрения игрока. ,Корабль на месте!,,sea1-19-1,sea1-19-1.wav,50.0,
,,,  ,Мы в расчетном квадрате!,,sea1-19-2,sea1-19-2.wav,50.0,
20,sea1-20,ACK_UNDER_ATTACK,Боевая единица подверглась нападению. ,"По нам стреляют, якорь вам!",,sea1-20-1,sea1-20-1.wav,50.0,
,,,  ,Ложись на другой галс!,,sea1-20-2,sea1-20-2.wav,50.0,
,,,  ,Враг по борту!,,sea1-20-3,sea1-20-3.wav,50.0,
21,sea1-21,ACK_ENEMY_FOUND,Боевая единица обнаружила врага,Враг на горизонте!,,sea1-21-1,sea1-21-1.wav,50.0,
,,,  ,А чьи это там черные плавники?,,sea1-21-2,sea1-21-2.wav,50.0,
22,sea1-22,ACK_ORDER_FINISHED,Боевая единица закончила выполнение приказа,"Командор, приказ выполнен!",,sea1-22-1,sea1-22-1.wav,50.0,
